"codcli","Cliente","codven","Comercial","Cidade","status","Vendas","Frequencia","Ult_Compra"
"3351","Cliente_3351","41","Edson","RECIFE - PE - Brasil","A","1155.00","8","2025-02-19"
"29802","Cliente_29802","25","Gilmar","RECIFE - PE - Brasil","A","1152.00","2","2025-02-23"
"40829","Cliente_40829","42","Otavio","RECIFE - PE - Brasil","A","1152.00","8","2024-10-09"
"25396","Cliente_25396","25","Gilmar","RECIFE - PE - Brasil","A","1150.00","4","2025-02-03"
"26299","Cliente_26299","28","Rodrigues","RECIFE - PE - Brasil","A","1150.00","2","2024-11-07"
"23748","Cliente_23748","48","Flavio","BARREIROS - PE - Brasil","A","1150.00","2","2024-10-05"
"46544","Cliente_46544","16","Adelmo","PAULISTA - PE - Brasil","A","1150.00","2","2025-02-22"
"45898","Cliente_45898","48","Flavio","RECIFE - PE - Brasil","A","1150.00","2","2024-12-15"
"45775","Cliente_45775","51","Eraldo","RECIFE - PE - Brasil","A","1150.00","2","2024-11-25"
"18058","Cliente_18058","16","Adelmo","JABOATAO DOS GUARARAPES - PE - Brasil","A","1150.00","3","2024-12-13"
"44497","Cliente_44497","16","Adelmo","JABOATAO DOS GUARARAPES - PE - Brasil","I","1150.00","2","2024-08-01"
"46129","Cliente_46129","8","Jonas","LAJEDO - PE - Brasil","A","1150.00","1","2024-12-25"
"46726","Cliente_46726","16","Adelmo","CATENDE - PE - Brasil","A","1150.00","1","2025-02-25"
"17487","Cliente_17487","25","Gilmar","RECIFE - PE - Brasil","E","1149.00","5","2025-02-26"
"15343","Cliente_15343","28","Rodrigues","CABO DE SANTO AGOSTINHO - PE - Brasil","A","1148.00","1","2025-01-12"
"38695","Cliente_38695","42","Otavio","CAMARAGIBE - PE - Brasil","A","1148.00","2","2025-01-24"
"42092","Cliente_42092","19","Evandro","RECIFE - PE - Brasil","A","1148.00","2","2025-01-05"
"14488","Cliente_14488","8","Jonas","JABOATAO DOS GUARARAPES - PE - Brasil","A","1146.00","2","2025-02-28"
"44043","Cliente_44043","19","Evandro","JABOATAO DOS GUARARAPES - PE - Brasil","I","1145.00","1","2024-08-21"
"19162","Cliente_19162","25","Gilmar","RECIFE - PE - Brasil","I","1145.00","3","2024-08-21"
"9474","Cliente_9474","25","Gilmar","CABO DE SANTO AGOSTINHO - PE - Brasil","A","1145.00","5","2025-01-13"
"46704","Cliente_46704","42","Otavio","CARUARU - PE - Brasil","A","1144.00","1","2025-02-23"
"38747","Cliente_38747","16","Adelmo","JABOATAO DOS GUARARAPES - PE - Brasil","A","1140.00","1","2024-09-06"
"38962","Cliente_38962","8","Jonas","PASSIRA - PE - Brasil","A","1140.00","1","2024-10-09"
"41766","Cliente_41766","16","Adelmo","PAULO AFONSO - BA - Brasil","I","1138.00","1","2024-08-04"
"5720","Cliente_5720","8","Jonas","RECIFE - PE - Brasil","A","1136.00","3","2025-02-27"
"33527","Cliente_33527","48","Flavio","PAUDALHO - PE - Brasil","P","1135.00","2","2024-11-25"
"26639","Cliente_26639","38","Junior","MORENO - PE - Brasil","A","1135.00","3","2024-12-24"
"5089","Cliente_5089","25","Gilmar","RECIFE - PE - Brasil","A","1135.00","5","2025-01-20"
"44182","Cliente_44182","51","Eraldo","RECIFE - PE - Brasil","I","1131.00","2","2024-08-30"
"42449","Cliente_42449","42","Otavio","PESQUEIRA - PE - Brasil","A","1131.00","2","2024-09-19"
"35061","Cliente_35061","16","Adelmo","RECIFE - PE - Brasil","A","1130.00","4","2025-02-20"
"65863","Cliente_65863","32","Euclides","CAUCAIA - CE - Brasil","*","1130.00","1","2024-10-25"
"4040","Cliente_4040","41","Edson","CABO DE SANTO AGOSTINHO - PE - Brasil","A","1127.00","3","2025-01-14"
"19455","Cliente_19455","41","Edson","CABO DE SANTO AGOSTINHO - PE - Brasil","E","1127.00","1","2025-01-29"
"37271","Cliente_37271","48","Flavio","RECIFE - PE - Brasil","A","1125.00","1","2024-12-13"
"35591","Cliente_35591","28","Rodrigues","RECIFE - PE - Brasil","A","1124.00","2","2024-11-07"
"46066","Cliente_46066","38","Junior","RECIFE - PE - Brasil","A","1122.00","1","2024-12-20"
"22034","Cliente_22034","19","Evandro","RECIFE - PE - Brasil","A","1121.00","3","2024-09-28"
"38829","Cliente_38829","16","Adelmo","JABOATAO DOS GUARARAPES - PE - Brasil","A","1121.00","2","2025-02-20"
"14967","Cliente_14967","42","Otavio","CAMARAGIBE - PE - Brasil","A","1120.00","1","2025-02-08"
"27819","Cliente_27819","16","Adelmo","RECIFE - PE - Brasil","A","1120.00","2","2024-12-16"
"34276","Cliente_34276","28","Rodrigues","TIMBAUBA - PE - Brasil","I","1120.00","1","2024-07-11"
"28808","Cliente_28808","16","Adelmo","PAULISTA - PE - Brasil","A","1120.00","3","2025-02-28"
"9935","Cliente_9935","50","Rocha","JOAO PESSOA - PB - Brasil","A","1120.00","1","2024-12-22"
"43718","Cliente_43718","38","Junior","CARPINA - PE - Brasil","A","1120.00","2","2024-09-07"
"39651","Cliente_39651","48","Flavio","JABOATAO DOS GUARARAPES - PE - Brasil","E","1119.50","2","2025-02-19"
"20844","Cliente_20844","19","Evandro","IPOJUCA - PE - Brasil","I","1117.00","2","2024-09-01"
"142","Cliente_142","16","Adelmo","JABOATAO DOS GUARARAPES - PE - Brasil","A","1116.00","3","2025-02-10"
"34283","Cliente_34283","50","Rocha","CABO DE SANTO AGOSTINHO - PE - Brasil","A","1115.00","1","2025-01-28"
"26570","Cliente_26570","51","Eraldo","TERRA NOVA - PE - Brasil","A","1115.00","2","2025-02-16"
"43560","Cliente_43560","42","Otavio","GOIANA - PE - Brasil","A","1114.00","2","2025-02-16"
"4933","Cliente_4933","41","Edson","JABOATAO DOS GUARARAPES - PE - Brasil","A","1112.00","2","2025-02-06"
"12297","Cliente_12297","25","Gilmar","RECIFE - PE - Brasil","A","1110.00","4","2024-11-22"
"46464","Cliente_46464","16","Adelmo","5384 - PAULISTA - PERNAMBUCO - PE - Brasil","A","1110.00","1","2025-02-02"
"9570","Cliente_9570","50","Rocha","JABOATAO DOS GUARARAPES - PE - Brasil","I","1110.00","1","2024-08-03"
"40445","Cliente_40445","42","Otavio","MORENO - PE - Brasil","A","1109.00","2","2025-02-04"
"25011","Cliente_25011","25","Gilmar","MACAPARANA - PE - Brasil","A","1107.00","4","2025-01-15"
"4314","Cliente_4314","25","Gilmar","CAMARAGIBE - PE - Brasil","A","1107.00","5","2025-02-08"
"46159","Cliente_46159","42","Otavio","RECIFE - PE - Brasil","A","1106.00","5","2025-01-14"
"13838","Cliente_13838","8","Jonas","GOIANA - PE - Brasil","A","1105.00","4","2024-10-20"
"44697","Cliente_44697","41","Edson","GARANHUNS - PE - Brasil","I","1105.00","1","2024-08-17"
"21166","Cliente_21166","42","Otavio","RECIFE - PE - Brasil","A","1104.00","1","2024-12-01"
"45842","Cliente_45842","48","Flavio","RECIFE - PE - Brasil","A","1104.00","7","2025-02-09"
"44339","Cliente_44339","21","Edilson","BREJO DA MADRE DE DEUS - PE - Brasil","A","1103.00","2","2024-12-13"
"39042","Cliente_39042","16","Adelmo","CABO DE SANTO AGOSTINHO - PE - Brasil","A","1103.00","3","2025-01-15"
"186433","Cliente_186433","28","Rodrigues","RECIFE - PE - Brasil","*","1102.00","2","2025-02-23"
"41208","Cliente_41208","28","Rodrigues","TAMANDARE - PE - Brasil","A","1100.00","1","2024-10-26"
"44836","Cliente_44836","19","Evandro","RECIFE - PE - Brasil","I","1100.00","1","2024-08-30"
"46137","Cliente_46137","34","Denny","CARUARU - PE - Brasil","A","1100.00","1","2025-02-10"
"46679","Cliente_46679","48","Flavio","RECIFE - PE - Brasil","A","1100.00","1","2025-02-22"
"35189","Cliente_35189","16","Adelmo","TIMBAUBA - PE - Brasil","I","1100.00","1","2024-07-28"
"45112","Cliente_45112","16","Adelmo","CABO DE SANTO AGOSTINHO - PE - Brasil","A","1100.00","1","2024-09-26"
"45648","Cliente_45648","42","Otavio","PAULISTA - PE - Brasil","A","1100.00","2","2025-02-03"
"29440","Cliente_29440","16","Adelmo","JABOATAO DOS GUARARAPES - PE - Brasil","A","1100.00","1","2024-12-27"
"44275","Cliente_44275","48","Flavio","SANTA CRUZ - PE - Brasil","I","1100.00","1","2024-07-11"
"19182","Cliente_19182","50","Rocha","JABOATAO DOS GUARARAPES - PE - Brasil","I","1100.00","1","2024-08-16"
"8092","Cliente_8092","8","Jonas","RECIFE - PE - Brasil","I","1096.00","1","2024-07-26"
"45638","Cliente_45638","41","Edson","ARCOVERDE - PE - Brasil","E","1096.00","1","2024-11-09"
"44864","Cliente_44864","8","Jonas","BREJO DA MADRE DE DEUS - PE - Brasil","I","1095.00","1","2024-09-01"
"23815","Cliente_23815","51","Eraldo","SAO JOSE DA COROA GRANDE - PE - Brasil","A","1094.00","2","2024-12-03"
"4298","Cliente_4298","16","Adelmo","CABO DE SANTO AGOSTINHO - PE - Brasil","A","1093.00","3","2024-11-27"
"4756","Cliente_4756","41","Edson","RECIFE - PE - Brasil","A","1092.00","5","2025-02-09"
"44564","Cliente_44564","28","Rodrigues","GOIANA - PE - Brasil","I","1091.00","2","2024-08-08"
"46439","Cliente_46439","28","Rodrigues","RECIFE - PE - Brasil","A","1090.00","1","2025-01-28"
"28077","Cliente_28077","50","Rocha","FERREIROS - PE - Brasil","I","1090.00","1","2024-07-19"
"34281","Cliente_34281","16","Adelmo","RECIFE - PE - Brasil","A","1090.00","1","2024-10-03"
"18854","Cliente_18854","25","Gilmar","JABOATAO DOS GUARARAPES - PE - Brasil","E","1087.00","4","2025-01-14"
"44231","Cliente_44231","28","Rodrigues","PAUDALHO - PE - Brasil","I","1085.00","1","2024-07-08"
"29642","Cliente_29642","48","Flavio","RECIFE - PE - Brasil","A","1081.00","1","2024-10-18"
"17185","Cliente_17185","25","Gilmar","JABOATAO DOS GUARARAPES - PE - Brasil","A","1080.00","4","2024-12-18"
"26953","Cliente_26953","16","Adelmo","CABO DE SANTO AGOSTINHO - PE - Brasil","A","1080.00","4","2025-02-18"
"39353","Cliente_39353","21","Edilson","IGARASSU - PE - Brasil","A","1080.00","1","2024-11-04"
"183316","Cliente_183316","35","Geilson","ARCOVERDE - PE - Brasil","I","1080.00","1","2024-08-07"
"45152","Cliente_45152","38","Junior","RECIFE - PE - Brasil","A","1080.00","2","2024-11-09"
"46767","Cliente_46767","48","Flavio","RECIFE - PE - Brasil","A","1080.00","1","2025-02-28"
"35629","Cliente_35629","8","Jonas","ABREU E LIMA - PE - Brasil","A","1080.00","3","2024-12-27"
"46412","Cliente_46412","51","Eraldo","CACHOEIRINHA - PE - Brasil","A","1080.00","1","2025-01-25"
"9758","Cliente_9758","51","Eraldo","CABO DE SANTO AGOSTINHO - PE - Brasil","A","1078.00","1","2024-09-08"
"37886","Cliente_37886","34","Denny","JABOATAO DOS GUARARAPES - PE - Brasil","A","1076.00","9","2025-02-28"
"1811","Cliente_1811","21","Edilson","PAUDALHO - PE - Brasil","E","1075.00","4","2025-01-22"
"25627","Cliente_25627","19","Evandro","CABO DE SANTO AGOSTINHO - PE - Brasil","A","1075.00","1","2024-10-10"
"44965","Cliente_44965","16","Adelmo","TRACUNHAEM - PE - Brasil","A","1075.00","1","2024-09-12"
"46419","Cliente_46419","19","Evandro","ARCOVERDE - PE - Brasil","A","1075.00","2","2025-02-03"
"30251","Cliente_30251","42","Otavio","RECIFE - PE - Brasil","A","1074.00","2","2025-01-22"
"10051","Cliente_10051","28","Rodrigues","CABO DE SANTO AGOSTINHO - PE - Brasil","A","1074.00","3","2025-02-10"
"1835","Cliente_1835","28","Rodrigues","RECIFE - PE - Brasil","A","1072.00","3","2025-02-28"
"39224","Cliente_39224","34","Denny","CABO DE SANTO AGOSTINHO - PE - Brasil","A","1071.00","2","2025-02-15"
"25583","Cliente_25583","19","Evandro","ITAMBE - PE - Brasil","A","1070.00","2","2025-01-27"
"2943","Cliente_2943","28","Rodrigues","JABOATAO DOS GUARARAPES - PE - Brasil","I","1070.00","1","2024-08-16"
"41180","Cliente_41180","34","Denny","ESCADA - PE - Brasil","I","1070.00","1","2024-08-28"
"13368","Cliente_13368","28","Rodrigues","JABOATAO DOS GUARARAPES - PE - Brasil","A","1066.50","2","2024-10-02"
"44811","Cliente_44811","41","Edson","IPOJUCA - PE - Brasil","I","1066.00","1","2024-08-28"
"36471","Cliente_36471","19","Evandro","JABOATAO DOS GUARARAPES - PE - Brasil","A","1066.00","1","2024-09-06"
"32877","Cliente_32877","50","Rocha","RECIFE - PE - Brasil","I","1065.00","1","2024-08-29"
"44596","Cliente_44596","28","Rodrigues","RECIFE - PE - Brasil","I","1065.00","2","2024-08-09"
"189380","Cliente_189380","8","Jonas","PALMARES - PE - Brasil","E","1065.00","1","2024-10-23"
"38544","Cliente_38544","42","Otavio","RECIFE - PE - Brasil","A","1064.00","5","2025-01-24"
"39380","Cliente_39380","8","Jonas","AMARAJI - PE - Brasil","A","1064.00","2","2025-02-12"
"186066","Cliente_186066","25","Gilmar","RECIFE - PE - Brasil","*","1063.00","3","2025-02-12"
"32619","Cliente_32619","25","Gilmar","CAMARAGIBE - PE - Brasil","A","1063.00","2","2025-02-18"
"36590","Cliente_36590","42","Otavio","JABOATAO DOS GUARARAPES - PE - Brasil","A","1061.00","2","2025-02-28"
"21140","Cliente_21140","16","Adelmo","JABOATAO DOS GUARARAPES - PE - Brasil","A","1060.00","6","2025-02-12"
"37060","Cliente_37060","41","Edson","RECIFE - PE - Brasil","A","1060.00","5","2025-01-12"
"14365","Cliente_14365","16","Adelmo","RECIFE - PE - Brasil","I","1060.00","2","2024-07-24"
"22140","Cliente_22140","50","Rocha","LOGRADOURO - PB - Brasil","A","1060.00","2","2025-01-24"
"37245","Cliente_37245","3","AdelmoAS","RECIFE - PE - Brasil","N","1060.00","1","2024-11-14"
"28212","Cliente_28212","8","Jonas","PAULISTA - PE - Brasil","A","1060.00","2","2024-10-23"
"41545","Cliente_41545","16","Adelmo","RECIFE - PE - Brasil","A","1060.00","2","2024-11-24"
"17207","Cliente_17207","16","Adelmo","RECIFE - PE - Brasil","A","1060.00","2","2025-01-19"
"16478","Cliente_16478","41","Edson","RECIFE - PE - Brasil","A","1059.00","6","2025-02-13"
"187","Cliente_187","25","Gilmar","RECIFE - PE - Brasil","A","1057.00","6","2025-02-28"
"36340","Cliente_36340","8","Jonas","PAUDALHO - PE - Brasil","I","1052.00","1","2024-08-25"
"46769","Cliente_46769","34","Denny","RIBEIRAO - PE - Brasil","A","1050.00","1","2025-02-28"
"11837","Cliente_11837","50","Rocha","GUARABIRA - PB - Brasil","I","1050.00","1","2024-07-20"
"44687","Cliente_44687","48","Flavio","BOM CONSELHO - PE - Brasil","I","1050.00","1","2024-08-17"
"34351","Cliente_34351","51","Eraldo","PATOS DE MINAS - MG - Brasil","A","1050.00","1","2024-11-03"
"40213","Cliente_40213","48","Flavio","CABO DE SANTO AGOSTINHO - PE - Brasil","A","1050.00","2","2024-11-23"
"13216","Cliente_13216","41","Edson","RECIFE - PE - Brasil","A","1050.00","3","2024-12-03"
"3923","Cliente_3923","41","Edson","RECIFE - PE - Brasil","A","1049.00","9","2025-02-10"
"181000","Cliente_181000","26","Carlos Augusto","CARUARU - PE - Brasil","E","1049.00","2","2025-01-13"
"44582","Cliente_44582","28","Rodrigues","SIRINHAEM - PE - Brasil","I","1048.00","3","2024-09-01"
"4268","Cliente_4268","16","Adelmo","RECIFE - PE - Brasil","A","1048.00","2","2024-12-27"
"19355","Cliente_19355","51","Eraldo","RECIFE - PE - Brasil","A","1047.00","3","2025-02-18"
"27990","Cliente_27990","25","Gilmar","RECIFE - PE - Brasil","A","1045.00","1","2025-02-23"
"2624","Cliente_2624","48","Flavio","RECIFE - PE - Brasil","E","1043.00","3","2025-01-12"
"26408","Cliente_26408","28","Rodrigues","IPOJUCA - PE - Brasil","A","1040.00","2","2025-01-04"
"44344","Cliente_44344","41","Edson","JABOATAO DOS GUARARAPES - PE - Brasil","I","1036.00","1","2024-07-18"
"19526","Cliente_19526","34","Denny","NAZARE DA MATA - PE - Brasil","A","1035.00","2","2025-02-13"
"33106","Cliente_33106","34","Denny","OLINDA - PE - Brasil","A","1035.00","1","2024-09-09"
"32060","Cliente_32060","51","Eraldo","RECIFE - PE - Brasil","A","1035.00","1","2024-12-18"
"42976","Cliente_42976","19","Evandro","RECIFE - PE - Brasil","A","1035.00","2","2024-09-29"
"40768","Cliente_40768","25","Gilmar","FERNANDO DE NORONHA - PE - Brasil","A","1035.00","2","2025-02-12"
"36054","Cliente_36054","16","Adelmo","IPOJUCA - PE - Brasil","A","1035.00","2","2025-01-24"
"46545","Cliente_46545","8","Jonas","SIRINHAEM - PE - Brasil","A","1035.00","2","2025-02-12"
"25544","Cliente_25544","42","Otavio","GOIANA - PE - Brasil","A","1035.00","1","2024-12-09"
"8615","Cliente_8615","51","Eraldo","RECIFE - PE - Brasil","A","1033.80","4","2024-12-23"
"35442","Cliente_35442","8","Jonas","RECIFE - PE - Brasil","A","1032.00","2","2025-01-18"
"45531","Cliente_45531","50","Rocha","GRAVATA - PE - Brasil","A","1032.00","1","2024-10-31"
"46606","Cliente_46606","28","Rodrigues","GOIANA - PE - Brasil","A","1032.00","1","2025-02-16"
"27870","Cliente_27870","41","Edson","RECIFE - PE - Brasil","A","1031.00","1","2024-12-16"
"46000","Cliente_46000","16","Adelmo","JABOATAO DOS GUARARAPES - PE - Brasil","A","1030.00","1","2024-12-15"
"24972","Cliente_24972","48","Flavio","RECIFE - PE - Brasil","A","1030.00","1","2025-02-24"
"45184","Cliente_45184","28","Rodrigues","AMARAJI - PE - Brasil","A","1030.00","1","2024-10-02"
"24291","Cliente_24291","26","Carlos Augusto","CUSTODIA - PE - Brasil","I","1030.00","2","2024-08-07"
"39501","Cliente_39501","21","Edilson","RECIFE - PE - Brasil","A","1030.00","2","2025-01-20"
"45167","Cliente_45167","48","Flavio","IPUBI - PE - Brasil","A","1030.00","2","2024-09-30"
"3437","Cliente_3437","41","Edson","RECIFE - PE - Brasil","A","1028.00","7","2024-12-28"
"17775","Cliente_17775","41","Edson","IGARASSU - PE - Brasil","A","1026.00","2","2024-12-10"
"45412","Cliente_45412","23","Valter","IBATEGUARA - AL - Brasil","A","1025.00","3","2025-01-11"
"31714","Cliente_31714","48","Flavio","CABO DE SANTO AGOSTINHO - PE - Brasil","A","1025.00","1","2025-02-09"
"6606","Cliente_6606","8","Jonas","OLINDA - PE - Brasil","A","1024.00","3","2024-10-19"
"44614","Cliente_44614","34","Denny","SERRA TALHADA - PE - Brasil","I","1023.00","1","2024-08-10"
"180000","Cliente_180000","42","Otavio","SALGUEIRO - PE - Brasil","A","1021.00","2","2024-12-15"
"24787","Cliente_24787","41","Edson","RECIFE - PE - Brasil","I","1020.00","1","2024-07-20"
"5723","Cliente_5723","48","Flavio","VICENCIA - PE - Brasil","A","1020.00","1","2024-10-12"
"32199","Cliente_32199","41","Edson","FERREIROS - PE - Brasil","A","1020.00","1","2024-11-03"
"21827","Cliente_21827","8","Jonas","OLINDA - PE - Brasil","A","1020.00","8","2025-02-02"
"26102","Cliente_26102","48","Flavio","RECIFE - PE - Brasil","A","1020.00","2","2024-12-07"
"44436","Cliente_44436","23","Valter","CAMPINA GRANDE - PB - Brasil","I","1020.00","1","2024-07-26"
"45752","Cliente_45752","41","Edson","PESQUEIRA - PE - Brasil","A","1020.00","1","2024-11-24"
"26373","Cliente_26373","48","Flavio","JABOATAO DOS GUARARAPES - PE - Brasil","A","1020.00","2","2025-01-11"
"41507","Cliente_41507","48","Flavio","PAULISTA - PE - Brasil","I","1019.00","2","2024-08-21"
"5936","Cliente_5936","28","Rodrigues","PAULISTA - PE - Brasil","A","1019.00","1","2025-01-11"
"29112","Cliente_29112","34","Denny","BARREIROS - PE - Brasil","A","1018.00","1","2024-11-14"
"39362","Cliente_39362","34","Denny","GOIANA - PE - Brasil","A","1016.00","1","2025-01-29"
"180492","Cliente_180492","25","Gilmar","RECIFE - PE - Brasil","*","1015.00","3","2025-01-11"
"44583","Cliente_44583","19","Evandro","ABREU E LIMA - PE - Brasil","I","1015.00","1","2024-08-08"
"46743","Cliente_46743","41","Edson","SAO LOURENCO DA MATA - PE - Brasil","A","1015.00","1","2025-02-26"
"27942","Cliente_27942","50","Rocha","CABO DE SANTO AGOSTINHO - PE - Brasil","A","1010.00","2","2024-11-16"
"182161","Cliente_182161","51","Eraldo","JABOATAO DOS GUARARAPES - PE - Brasil","I","1010.00","1","2024-08-07"
"10276","Cliente_10276","8","Jonas","RECIFE - PE - Brasil","A","1010.00","3","2024-09-17"
"44556","Cliente_44556","51","Eraldo","NAZARE DA MATA - PE - Brasil","I","1010.00","1","2024-08-07"
"13907","Cliente_13907","8","Jonas","RECIFE - PE - Brasil","A","1008.00","2","2025-02-12"
"29540","Cliente_29540","42","Otavio","JABOATAO DOS GUARARAPES - PE - Brasil","A","1008.00","1","2024-12-22"
"16120","Cliente_16120","16","Adelmo","CABO DE SANTO AGOSTINHO - PE - Brasil","A","1008.00","4","2024-11-07"
"34243","Cliente_34243","23","Valter","PETROLINA - PE - Brasil","I","1006.00","1","2024-08-23"
"19735","Cliente_19735","16","Adelmo","JABOATAO DOS GUARARAPES - PE - Brasil","A","1006.00","4","2025-01-18"
"14177","Cliente_14177","28","Rodrigues","AGUA PRETA - PE - Brasil","A","1005.00","1","2024-11-15"
"28948","Cliente_28948","16","Adelmo","CABO DE SANTO AGOSTINHO - PE - Brasil","A","1005.00","2","2024-12-11"
